Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base() [332]
-----------------------------------------------
                0.00    0.00       1/1           Connection::Connection(event_base*, evdns_base*, std::string, std::string, options_t, bool) [27]
[343]    0.0    0.00    0.00       1         std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::queue(std::deque<Operation, std::allocator<Operation> >&&) [343]
                0.00    0.00       1/2           std::remove_reference<std::deque<Operation, std::allocator<Operation> >&>::type&& std::move<std::deque<Operation, std::allocator<Operation> >&>(std::deque<Operation, std::allocator<Operation> >&&&) [290]
                0.00    0.00       1/1           std::deque<Operation, std::allocator<Operation> >::deque(std::deque<Operation, std::allocator<Operation> >&&) [341]
-----------------------------------------------
                0.00    0.00       1/1           Connection::~Connection() [307]
[344]    0.0    0.00    0.00       1         std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::~queue() [344]
                0.00    0.00       1/2           std::deque<Operation, std::allocator<Operation> >::~deque() [277]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::push_back(std::string&&) [347]
[345]    0.0    0.00    0.00       1         void std::vector<std::string, std::allocator<std::string> >::emplace_back<std::string>(std::string&&) [345]
                0.00    0.00       1/5           std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [193]
                0.00    0.00       1/1           _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::emplace_back<std::string>(std::string&&) [345]
[346]    0.0    0.00    0.00       1         _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
                0.00    0.00       2/3           std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [229]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [323]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long) [333]
                0.00    0.00       1/5           std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [193]
                0.00    0.00       1/5           std::vector<std::string, std::allocator<std::string> >::size() const [190]
                0.00    0.00       1/1           _ZNSt16allocator_traitsISaISsEE9constructISsJSsEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS0_PT_DpOS3_ [339]
                0.00    0.00       1/1           std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [353]
                0.00    0.00       1/2           void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [293]
                0.00    0.00       1/2           std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long) [267]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[347]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::push_back(std::string&&) [347]
                0.00    0.00       1/5           std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&&&) [192]
                0.00    0.00       1/1           void std::vector<std::string, std::allocator<std::string> >::emplace_back<std::string>(std::string&&) [345]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[348]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::vector() [348]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [336]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[349]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::~vector() [349]
                0.00    0.00       1/3           std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [229]
                0.00    0.00       1/1           std::_Vector_base<std::string, std::allocator<std::string> >::~_Vector_base() [337]
                0.00    0.00       1/2           void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&) [293]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [261]
[350]    0.0    0.00    0.00       1         std::string* std::__addressof<std::string>(std::string&) [350]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [352]
[351]    0.0    0.00    0.00       1         std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [351]
                0.00    0.00       1/1           std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [340]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [353]
[352]    0.0    0.00    0.00       1         std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [352]
                0.00    0.00       1/1           std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [351]
-----------------------------------------------
                0.00    0.00       1/1           _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
[353]    0.0    0.00    0.00       1         std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&) [353]
                0.00    0.00       2/2           std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*) [286]
                0.00    0.00       1/1           std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&) [352]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base(std::_Deque_base<Operation, std::allocator<Operation> >&&) [331]
[354]    0.0    0.00    0.00       1         void std::swap<Operation**>(Operation**&, Operation**&) [354]
                0.00    0.00       3/3           std::remove_reference<Operation**&>::type&& std::move<Operation**&>(Operation**&&&) [230]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base(std::_Deque_base<Operation, std::allocator<Operation> >&&) [331]
[355]    0.0    0.00    0.00       1         void std::swap<unsigned long>(unsigned long&, unsigned long&) [355]
                0.00    0.00       3/3           std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&&&) [231]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [261]
[356]    0.0    0.00    0.00       1         void std::_Destroy<std::string>(std::string*) [356]
-----------------------------------------------
                0.00    0.00       1/1           bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [358]
[357]    0.0    0.00    0.00       1         bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [357]
                0.00    0.00       2/2           std::move_iterator<std::string*>::base() const [250]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [340]
[358]    0.0    0.00    0.00       1         bool std::operator!=<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [358]
                0.00    0.00       1/1           bool std::operator==<std::string*>(std::move_iterator<std::string*> const&, std::move_iterator<std::string*> const&) [357]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [74] fnv_64_buf(void const*, unsigned long) [161] __gnu_cxx::new_allocator<Connection*>::max_size() const [272] std::allocator_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&)
   [2] do_mutilate(std::vector<std::string, std::allocator<std::string> > const&, options_t&, ConnectionStats&, bool) [162] __gnu_cxx::new_allocator<Operation*>::max_size() const [339] _ZNSt16allocator_traitsISaISsEE9constructISsJSsEEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS0_PT_DpOS3_
 [142] double_to_tv(double, timeval*) [226] __gnu_cxx::new_allocator<std::string>::max_size() const [135] std::enable_if<std::allocator_traits<std::allocator<unsigned long> >::__maxsize_helper<std::allocator<unsigned long> const>::value, unsigned long>::type std::allocator_traits<std::allocator<unsigned long> >::_S_max_size<std::allocator<unsigned long> const>(std::allocator<unsigned long> const&)
   [4] tv_to_double(timeval*) [115] __gnu_cxx::new_allocator<unsigned long>::max_size() const [136] std::allocator_traits<std::allocator<unsigned long> >::max_size(std::allocator<unsigned long> const&)
 [140] log_file_line(log_level_t, char const*, int, char const*, ...) [163] __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::base() const [340] std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*)
 [296] name_to_ipaddr(std::string) [198] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [273] Connection** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
 [297] args_to_options(options_t*) [322] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [18] unsigned long* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*)
 [213] createGenerator(std::string) [7] __gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > >::base() const [28] void std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&)
 [298] get_distribution(char const*) [59] __gnu_cxx::__normal_iterator<Connection**, std::vector<Connection*, std::allocator<Connection*> > >::operator*() const [274] std::deque<Operation, std::allocator<Operation> >::_M_destroy_data(std::_Deque_iterator<Operation, Operation&, Operation*>, std::_Deque_iterator<Operation, Operation&, Operation*>, std::allocator<Operation> const&)
 [299] init_random_stuff()    [85] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [97] std::deque<Operation, std::allocator<Operation> >::_M_pop_front_aux()
   [3] go(std::vector<std::string, std::allocator<std::string> > const&, options_t&, ConnectionStats&) [88] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [98] _ZNSt5dequeI9OperationSaIS0_EE16_M_push_back_auxIJRKS0_EEEvDpOT_
  [75] fnv_64(unsigned long) [126] std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() const [117] std::deque<Operation, std::allocator<Operation> >::_M_reallocate_map(unsigned long, bool)
  [32] get_time()            [127] std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_map_allocator() const [275] std::deque<Operation, std::allocator<Operation> >::_M_destroy_data_aux(std::_Deque_iterator<Operation, Operation&, Operation*>, std::_Deque_iterator<Operation, Operation&, Operation*>)
 [232] clear_args(gengetopt_args_info*) [199] std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_get_Tp_allocator() const [99] std::deque<Operation, std::allocator<Operation> >::_M_reserve_map_at_back(unsigned long)
 [189] update_arg(void*, char**, unsigned int*, unsigned int*, char*, char const**, char const*, cmdline_parser_arg_type, int, int, int, int, char const*, char, char const*) [249] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [276] std::deque<Operation, std::allocator<Operation> >::end()
 [194] clear_given(gengetopt_args_info*) [128] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() const [68] std::deque<Operation, std::allocator<Operation> >::begin()
 [233] init_args_info(gengetopt_args_info*) [200] std::move_iterator<Connection**>::base() const [70] std::deque<Operation, std::allocator<Operation> >::front()
 [122] gengetopt_strdup(char const*) [250] std::move_iterator<std::string*>::base() const [81] std::deque<Operation, std::allocator<Operation> >::pop_front()
 [102] free_string_field(char**) [109] std::move_iterator<unsigned long*>::base() const [82] std::deque<Operation, std::allocator<Operation> >::push_back(Operation const&)
 [234] update_multiple_arg(void*, char***, unsigned int, unsigned int, generic_value*, cmdline_parser_arg_type, generic_list*) [69] std::_Deque_iterator<Operation, Operation&, Operation*>::operator*() const [341] std::deque<Operation, std::allocator<Operation> >::deque(std::deque<Operation, std::allocator<Operation> >&&)
 [235] cmdline_parser_release(gengetopt_args_info*) [62] std::deque<Operation, std::allocator<Operation> >::size() const [342] std::deque<Operation, std::allocator<Operation> >::deque()
 [300] get_multiple_arg_token(char const*) [63] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::size() const [277] std::deque<Operation, std::allocator<Operation> >::~deque()
 [301] cmdline_parser_internal(int, char**, gengetopt_args_info*, cmdline_parser_params*, char const*) [227] std::vector<Operation, std::allocator<Operation> >::end() const [83] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::pop()
 [302] cmdline_parser_required2(gengetopt_args_info*, char const*, char const*) [228] std::vector<Operation, std::allocator<Operation> >::begin() const [84] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::push(Operation const&)
 [303] update_multiple_arg_temp(generic_list**, unsigned int*, char const*, char const**, char const*, cmdline_parser_arg_type, char const*, char, char const*) [251] std::vector<Connection*, std::allocator<Connection*> >::_M_check_len(unsigned long, char const*) const [71] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::front()
 [195] free_multiple_string_field(unsigned int, char***, char***) [141] std::vector<Connection*, std::allocator<Connection*> >::size() const [343] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::queue(std::deque<Operation, std::allocator<Operation> >&&)
 [304] get_multiple_arg_token_next(char const*) [201] std::vector<Connection*, std::allocator<Connection*> >::max_size() const [344] std::queue<Operation, std::deque<Operation, std::allocator<Operation> > >::~queue()
 [214] check_multiple_option_occurrences(char const*, unsigned int, unsigned int, unsigned int, char const*) [323] std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const [182] std::vector<Operation, std::allocator<Operation> >::vector()
 [305] add_node(generic_list**) [324] std::vector<std::string, std::allocator<std::string> >::end() const [183] std::vector<Operation, std::allocator<Operation> >::~vector()
  [24] Connection::read_callback() [190] std::vector<std::string, std::allocator<std::string> >::size() const [278] _ZNSt6vectorIP10ConnectionSaIS1_EE19_M_emplace_back_auxIJRKS1_EEEvDpOT_
  [34] Connection::start_loading() [325] std::vector<std::string, std::allocator<std::string> >::begin() const [10] std::vector<Connection*, std::allocator<Connection*> >::end()
 [306] Connection::event_callback(short) [252] std::vector<std::string, std::allocator<std::string> >::max_size() const [9] std::vector<Connection*, std::allocator<Connection*> >::begin()
  [36] Connection::timer_callback() [164] std::vector<unsigned long, std::allocator<unsigned long> >::_M_check_len(unsigned long, char const*) const [279] std::vector<Connection*, std::allocator<Connection*> >::push_back(Connection* const&)
 [196] Connection::write_callback() [90] std::vector<unsigned long, std::allocator<unsigned long> >::size() const [280] std::vector<Connection*, std::allocator<Connection*> >::vector()
 [215] Connection::issue_something(double) [129] std::vector<unsigned long, std::allocator<unsigned long> >::max_size() const [281] std::vector<Connection*, std::allocator<Connection*> >::~vector()
  [35] Connection::drive_write_machine(double) [100] std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) const [345] void std::vector<std::string, std::allocator<std::string> >::emplace_back<std::string>(std::string&&)
   [6] Connection::check_exit_condition(double) [326] std::allocator<Operation>::allocator(std::allocator<Operation> const&) [346] _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_
  [26] Connection::pop_op()  [150] std::allocator<Operation>::allocator() [347] std::vector<std::string, std::allocator<std::string> >::push_back(std::string&&)
 [216] Connection::issue_get(char const*, double) [144] std::allocator<Operation>::~allocator() [348] std::vector<std::string, std::allocator<std::string> >::vector()
  [33] Connection::issue_set(char const*, char const*, int, double) [253] std::allocator<Connection*>::allocator() [349] std::vector<std::string, std::allocator<std::string> >::~vector()
  [27] Connection::Connection(event_base*, evdns_base*, std::string, std::string, options_t, bool) [254] std::allocator<Connection*>::~allocator() [14] std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&)
 [307] Connection::~Connection() [130] std::allocator<Operation*>::allocator<Operation>(std::allocator<Operation> const&) [107] std::vector<unsigned long, std::allocator<unsigned long> >::end()
 [308] Exponential::set_lambda(double) [131] std::allocator<Operation*>::~allocator() [108] std::vector<unsigned long, std::allocator<unsigned long> >::begin()
 [197] Exponential::generate(double) [327] std::allocator<std::string>::allocator() [15] std::vector<unsigned long, std::allocator<unsigned long> >::insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&)
 [309] Exponential::Exponential(double) [328] std::allocator<std::string>::~allocator() [16] std::vector<unsigned long, std::allocator<unsigned long> >::resize(unsigned long, unsigned long const&)
 [310] Exponential::~Exponential() [165] std::allocator<unsigned long>::allocator() [184] std::vector<unsigned long, std::allocator<unsigned long> >::vector()
 [311] Exponential::~Exponential() [166] std::allocator<unsigned long>::~allocator() [185] std::vector<unsigned long, std::allocator<unsigned long> >::~vector()
  [76] KeyGenerator::generate(unsigned long) [167] std::_Iter_base<Connection**, false>::_S_base(Connection**) [91] std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long)
 [312] KeyGenerator::KeyGenerator(Generator*, double) [101] std::_Iter_base<Operation**, false>::_S_base(Operation**) [186] __gnu_cxx::__enable_if<std::__is_scalar<unsigned long>::__value, unsigned long*>::__type std::__fill_n_a<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&)
 [313] ConnectionStats::accumulate(ConnectionStats const&) [11] std::_Iter_base<unsigned long*, false>::_S_base(unsigned long*) [350] std::string* std::__addressof<std::string>(std::string&)
 [217] ConnectionStats::print_stats(char const*, LogHistogramSampler&, bool) [202] std::_Iter_base<std::move_iterator<Connection**>, true>::_S_base(std::move_iterator<Connection**>) [106] std::_Miter_base<Operation**>::iterator_type std::__miter_base<Operation**>(Operation**)
 [314] ConnectionStats::print_header() [110] std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [209] std::_Miter_base<std::move_iterator<Connection**> >::iterator_type std::__miter_base<std::move_iterator<Connection**> >(std::move_iterator<Connection**>)
 [218] ConnectionStats::log_op(double) [329] std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl(std::allocator<Operation>&&) [112] std::_Miter_base<std::move_iterator<unsigned long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long*> >(std::move_iterator<unsigned long*>)
 [219] ConnectionStats::log_get(Operation&) [330] std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl() [187] std::_Niter_base<Connection**>::iterator_type std::__niter_base<Connection**>(Connection**)
  [17] ConnectionStats::ConnectionStats(bool) [255] std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::~_Deque_impl() [104] std::_Niter_base<Operation**>::iterator_type std::__niter_base<Operation**>(Operation**)
 [236] ConnectionStats::~ConnectionStats() [168] std::_Deque_base<Operation, std::allocator<Operation> >::_M_allocate_map(unsigned long) [12] std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*)
 [220] LogHistogramSampler::accumulate(LogHistogramSampler const&) [256] std::_Deque_base<Operation, std::allocator<Operation> >::_M_create_nodes(Operation**, Operation**) [118] Operation** std::__copy_move_a<false, Operation**, Operation**>(Operation**, Operation**, Operation**)
 [114] LogHistogramSampler::total() [95] std::_Deque_base<Operation, std::allocator<Operation> >::_M_allocate_node() [282] Connection** std::__copy_move_a<true, Connection**, Connection**>(Connection**, Connection**, Connection**)
 [221] LogHistogramSampler::sample(Operation const&) [257] std::_Deque_base<Operation, std::allocator<Operation> >::_M_destroy_nodes(Operation**, Operation**) [137] unsigned long* std::__copy_move_a<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [151] LogHistogramSampler::sample(double) [169] std::_Deque_base<Operation, std::allocator<Operation> >::_M_deallocate_map(Operation**, unsigned long) [119] Operation** std::__copy_move_a2<false, Operation**, Operation**>(Operation**, Operation**, Operation**)
 [237] LogHistogramSampler::stddev() [258] std::_Deque_base<Operation, std::allocator<Operation> >::_M_initialize_map(unsigned long) [283] Connection** std::__copy_move_a2<true, Connection**, Connection**>(Connection**, Connection**, Connection**)
 [238] LogHistogramSampler::average() [96] std::_Deque_base<Operation, std::allocator<Operation> >::_M_deallocate_node(Operation*) [19] unsigned long* std::__copy_move_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*)
 [123] LogHistogramSampler::get_nth(double) [191] std::_Deque_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() [60] std::__deque_buf_size(unsigned long)
  [13] LogHistogramSampler::LogHistogramSampler(int) [331] std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base(std::_Deque_base<Operation, std::allocator<Operation> >&&) [284] Connection** std::uninitialized_copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
 [152] LogHistogramSampler::~LogHistogramSampler() [332] std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base() [351] std::string* std::uninitialized_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*)
  [66] Fixed::generate(double) [259] std::_Deque_base<Operation, std::allocator<Operation> >::~_Deque_base() [20] unsigned long* std::uninitialized_copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*)
 [239] Fixed::Fixed(double)  [116] Operation** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<Operation*>(Operation* const*, Operation* const*, Operation**) [29] void std::uninitialized_fill_n<unsigned long*, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&)
 [240] Fixed::~Fixed()       [260] Connection** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Connection*>(Connection* const*, Connection* const*, Connection**) [285] Connection** std::__uninitialized_copy_a<std::move_iterator<Connection**>, Connection**, Connection*>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**, std::allocator<Connection*>&)
 [241] Fixed::~Fixed()       [132] unsigned long* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*) [352] std::string* std::__uninitialized_copy_a<std::move_iterator<std::string*>, std::string*, std::string>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*, std::allocator<std::string>&)
 [222] Generator::Generator() [145] void std::_Destroy_aux<false>::__destroy<Operation*>(Operation*, Operation*) [21] unsigned long* std::__uninitialized_copy_a<std::move_iterator<unsigned long*>, unsigned long*, unsigned long>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*, std::allocator<unsigned long>&)
 [223] Generator::~Generator() [261] void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*) [30] void std::__uninitialized_fill_n_a<unsigned long*, unsigned long, unsigned long, unsigned long>(unsigned long*, unsigned long, unsigned long const&, std::allocator<unsigned long>&)
  [77] Operation::Operation(Operation const&) [203] void std::_Destroy_aux<true>::__destroy<Connection**>(Connection**, Connection**) [210] std::move_iterator<Connection**> std::__make_move_if_noexcept_iterator<Connection**, std::move_iterator<Connection**> >(Connection**)
  [78] Operation::Operation() [133] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [286] std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*)
  [65] Operation::~Operation() [170] std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::_Vector_impl() [113] std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long*, std::move_iterator<unsigned long*> >(unsigned long*)
  [92] __gnu_cxx::new_allocator<Operation>::deallocate(Operation*, unsigned long) [171] std::_Vector_base<Operation, std::allocator<Operation> >::_Vector_impl::~_Vector_impl() [287] Connection** std::__uninitialized_move_if_noexcept_a<Connection**, Connection**, std::allocator<Connection*> >(Connection**, Connection**, Connection**, std::allocator<Connection*>&)
  [79] void __gnu_cxx::new_allocator<Operation>::destroy<Operation>(Operation*) [172] std::_Vector_base<Operation, std::allocator<Operation> >::_M_deallocate(Operation*, unsigned long) [353] std::string* std::__uninitialized_move_if_noexcept_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  [93] __gnu_cxx::new_allocator<Operation>::allocate(unsigned long, void const*) [173] std::_Vector_base<Operation, std::allocator<Operation> >::_M_get_Tp_allocator() [22] unsigned long* std::__uninitialized_move_if_noexcept_a<unsigned long*, unsigned long*, std::allocator<unsigned long> >(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&)
